tahun,nama_kota,nama_kecamatan,nama_kelurahan,jenis_disabilitas,jenis_kelamin,jumlah
2017,JAKARTA TIMUR,CIRACAS,SUSUKAN,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,CIRACAS,SUSUKAN,Cacat Fisik dan Mental,Perempuan,2
2017,JAKARTA TIMUR,CIRACAS,SUSUKAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,CIRACAS,SUSUKAN,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,CIRACAS,SUSUKAN,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Cacat Fisik,Perempuan,6
2017,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Cacat Lainnya,Perempuan,2
2017,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Cacat Fisik,Perempuan,6
2017,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Cacat Lainnya,Perempuan,76
2017,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Cacat Mental/Jiwa,Perempuan,483
2017,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Cacat Lainnya,Perempuan,2
2017,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Cacat Lainnya,Perempuan,2
2017,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,SETU,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,SETU,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,SETU,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Cacat Lainnya,Perempuan,3
2017,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,CIPAYUNG,CEGER,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CIPAYUNG,CEGER,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,CIPAYUNG,CEGER,Cacat Mental/Jiwa,Perempuan,24
